mu[1134]	1133001	1134000
mu[1135]	1134001	1135000
mu[1136]	1135001	1136000
mu[1137]	1136001	1137000
mu[1138]	1137001	1138000
mu[1139]	1138001	1139000
mu[1140]	1139001	1140000
mu[1141]	1140001	1141000
mu[1142]	1141001	1142000
mu[1143]	1142001	1143000
